,Epitope 1,Epitope 2,Epitope 3,Epitope 4,Epitope 5,Epitope 6,Epitope 7,Epitope 8,Epitope 9,Epitope 10,Epitope 11,Epitope 12,Epitope 13,Epitope 14
8C3V_HL,174.84261663624767,57.613693364635864,23.60169858992918,14.262280930080701,4.255751822280551,90.31228742528674,135.92745248440954,116.21522339009334,88.28521006,89.40142412622218,88.71353029933438,65.97868241,79.11931793094362,96.37406977953914
8BSF_HL,168.8127339368242,50.05922386263326,18.74534011475615,24.187709659253315,7.690395037223643,86.47791403,129.91193766377992,110.30609580912572,80.20738810206527,80.39673400514185,81.42432093787987,57.53746845031222,71.46966462164356,86.89968102137829
8C3V_CD,174.70874471046557,57.39680493167707,23.461603628322976,14.609449773385316,3.9671638418205712,90.26464870270168,135.79993911723255,116.09987283178137,88.07704709077912,89.17004234465692,88.54765470299375,65.76487149807119,78.93942904877832,96.11966650777423
7EK0_HL,176.55451523960815,63.370359893466656,25.74125651948913,4.238468839804992,15.263373275230812,87.88441763363454,136.62991933324736,115.23813725289057,87.25947855109715,90.31753987685747,86.56414106209591,66.43968340558314,79.13461535949008,99.69657409927521
7XSB_DF,154.1985957312995,39.04871661124083,5.957946376,32.02379960031314,21.507983878540987,69.67550849470058,114.10265131712339,92.95779114320094,66.50975431,64.37921297,64.49950802043081,41.04015966368735,53.81864797126024,71.85803532169481
7WD9_EF,120.18692185842917,3.196462838403708,39.11068095344421,66.98668585,54.944915793693426,52.868813504462516,83.25263586580468,69.03183569841366,73.45835327817028,54.96937440619801,64.44114498061293,42.00239761701959,40.94515451947527,46.86118183824147
7TN0_GH,147.95754575275606,34.97972669671201,6.309159812006972,34.83450171,26.469314964119498,62.432184801939876,107.76986674834087,86.73971642907404,67.25998046442812,62.667972674158904,62.44756377434769,39.657439992560015,49.73139792994596,69.01073973984367
8DTX_HL,2.7840806483058604,117.38189218591664,150.94609950634464,177.02426012007967,169.43648175032956,92.59266976785266,40.753838574780175,70.19826535855269,149.19452632523434,120.53351095883625,129.24776247605277,131.21846545751782,110.87406390966463,99.75782464568486
7XEI_CD,175.12275154544037,62.73657087943701,25.04907836244809,5.8463957189393545,16.595270344517953,86.03897277269127,135.10200079605033,113.56561517415383,86.46347884524258,89.33067884771305,85.27553571,65.46115028569498,77.82363899260989,98.80227106654087
8E1G_HL,176.57503222002958,64.33739196076327,26.731672194751265,4.814831406459736,17.62363561167301,87.35459963132287,136.57075721384365,115.0203917135902,87.76102834842865,90.89536062195157,86.67064868596597,67.02328785,79.40503646746296,100.47385528971577
8C3V_AB,174.4313224872797,57.057607712307316,23.16612593310384,14.934212771957633,3.5761272651567277,90.05432148881893,135.52085051098967,115.82446081611249,87.75610443484176,88.80489466140617,88.24048016037625,65.41435519927916,78.60813423770078,95.73319321888559
6XC3_BA,175.68505753706978,62.35742531951626,24.44848034835536,5.880077967906995,14.538426384030544,87.02262813383966,135.66490290379448,114.14186763783216,85.55898083445007,88.68631825282702,84.97802078342147,64.80591145530025,77.68585701162834,98.21634335
6XC7_CD,176.07245448969616,63.419517361219185,25.750830691927515,4.862415669734536,16.361231658225712,87.09757451067489,136.0869280279258,114.59266850384866,87.07656767,90.10505921307184,86.11095929,66.22879497164148,78.73373286340191,99.58488981405011
7L0N_LH,147.88192422339475,35.579181170475444,6.718059894259701,34.590852277394994,26.84871755342001,61.84498335432715,107.60771409979857,86.42852806329648,67.36259635454557,62.861524659210794,62.27765527274855,39.820303682211566,49.67796894524214,69.38970188452306
7XSA_HI,177.16898958554953,58.560678464093264,25.55260878503126,22.013841228665342,9.165103967621288,93.71018214885135,137.95679053620077,117.64025839472026,82.40049159054139,85.42356177,85.45451343151258,62.445896453720316,77.74540808036946,93.60801838086289
7WK8_CD,119.67940918283453,2.6580268377197607,40.49121294319755,67.92820477038758,55.798613351103256,53.885875365754835,83.29146544557724,69.95721983890057,76.02264781427921,57.26548295732887,66.98413297432619,44.6400157,43.237631589871484,48.25630672106166
7TN0_NM,148.7886433502741,36.20664866772449,5.940990062094835,33.89796201236019,26.022143452922457,62.78146821802664,108.51691335663925,87.30708457852118,67.38246919375624,63.24025989058454,62.62590596794932,40.10945253553102,50.31617107127993,69.94909141
7TE1_HL,159.81626118413092,46.011953996262164,7.758842954190818,25.04583323075001,17.73409551,72.93203663135793,119.41327415891193,97.61130281299859,69.63994340667769,69.80732985043448,67.95704734709842,46.050419116214854,59.06904271563332,78.73948070014895
7WBZ_LH,176.0177282380162,62.59186976777847,24.73917438277742,5.507082077376047,14.42897539791932,87.41757504189468,136.02535579455838,114.54225904358019,85.91060446581614,89.05706915,85.38873480080787,65.17774153686244,78.08139457256358,98.55183755
7ZFE_HL,176.2137394341667,59.449479911753244,24.29348658802212,11.876265676697694,5.687668424779217,90.81953861490841,137.0504662915641,116.92333592275762,88.02719454441124,89.88010957338763,88.58794942524514,66.31519279899784,79.67586909049369,97.52557662634396
7LM8_HL,154.07816941595934,42.75266090958973,6.975913382170489,28.262290251042344,23.124471817427057,66.18000572761702,113.56704897343977,91.74842008882028,69.60094705319315,67.74683701019153,65.43307611031685,44.210774332953775,55.056952121300945,75.93246404602228
7ORA_HL,184.57188008392635,73.30518635940568,36.73201704879341,8.548197937337104,25.10194307085436,95.09882073125492,144.9245772273199,123.70658983374227,97.33019352,101.18078639685518,96.35246812030474,77.32143388164539,89.37016626,110.72896938749392
7D6I_BC,152.94813160137838,37.90681050312926,6.143321733411851,33.124790234863966,22.62495708413862,68.58225217686402,112.8564286432799,91.75595865883575,66.01535047,63.41834629363984,63.70668949,40.14372232574386,52.686138191366645,70.68637925733489
7XXL_CA,187.00038245432347,75.01097645,39.77067499489146,11.558245841579367,26.13486681984586,98.74632845519906,147.92548155457072,127.55125758832745,102.56068375629164,105.72714632679923,101.65932172859937,81.87106127471267,93.70517259832411,114.26382464904424
7S4S_HL,176.2423483,63.37725372,25.707640301157394,4.6222149299539685,15.914147697877606,87.38258996580016,136.27631019212578,114.81588226411203,87.09318180199773,90.13977209144463,86.23817380185567,66.26173897857872,78.84856514565418,99.58848839666332
7R6W_BA,155.78086576795022,37.654495374967794,14.218235361315088,30.737856361016423,17.667074351940116,75.40357217,117.70065989903324,99.84808755776476,82.11364986270229,76.94614032220922,79.34786170108852,54.87727869520348,64.83735278875784,79.71161991
7DCC_BM,160.48963124023206,45.639505649384375,8.272431208,25.865245129838403,16.72357266486912,74.50179963326805,120.22096046134973,98.61739427878392,69.21978606952399,69.50638093264303,68.28700166977616,45.83701594597061,59.433299851443365,78.28734018629969
7X2K_HL,176.5759605899196,63.49733772212508,25.894747406971902,4.128681181313643,15.538452060427053,87.85555688645849,136.65316768603356,115.26086462746031,87.43420995453201,90.47750648848694,86.67953891027804,66.59986534657313,79.24075435211115,99.85419954947899
7Q0H_BA,149.8483348,31.444437957408688,13.123354517367543,35.950215915712455,23.116621090324678,70.16070108704525,111.6041503,93.72531700165408,77.72695356342628,70.98598031171653,74.12064920569385,49.41561506028102,58.628104121024364,73.08550096015541
7ZFA_EF,173.80677300356808,57.05338590602549,22.96926634227285,13.314530721442589,5.187805470332414,89.04371885660821,134.91547586382345,115.27046324245902,88.76843538934335,89.49224214579183,88.64759016103781,66.02601552297345,78.72413308,96.28080649
7WUE_CD,185.85181222361132,75.66367225621877,39.7085773,12.209679148764774,28.555931543274728,96.25827979484737,146.37516658237132,125.33558787061085,100.59152025191084,104.2384441714828,99.12927796913685,80.41900478590414,91.94969837515399,113.6018209450158
7LOP_HL,181.14296766985942,66.45499038887144,30.757224080464667,5.400398095589034,15.117149110989738,94.09420181790667,141.93413148796623,121.59410845344824,94.34673873803615,96.95743802034241,94.22586491133316,73.16276189348966,85.84845751181994,105.1430774521882
7ZF3_AB,177.0590501915028,63.86913596734643,26.11415169065337,4.314415846102632,15.533569824537791,88.29200284361028,137.08321646565693,115.5963216966177,87.09918109478792,90.39848671858084,86.55450156770797,66.5157953,79.34732152383036,99.95162735796205
7U2E_LH,173.25424843645925,57.208644818871136,20.310167822412787,19.74095125592552,12.094749804253674,86.91932191552225,133.0130647315742,111.13313018239089,74.78992896551355,78.96754501924973,76.98545045865129,55.42363317428323,70.90874686,89.26388186306424
7WHB_GH,179.9211014958026,64.58951022852406,28.787732229277765,6.3523708760393065,12.416120128157278,93.21122854238135,140.66836157755816,120.30362579882461,92.23354424144891,94.78949214030112,92.39292906641538,71.03285850990916,84.00568869824598,102.95371323429673
6YLA_BC,147.6603448310076,35.66796373022358,6.865965314521909,33.820750975268716,26.679643244222888,61.38584926626293,107.50937697083512,86.58057311460226,69.47679539709786,64.61111431097368,63.90210775030999,41.718554654857044,50.82972964270702,70.67791958166299
7WD8_EF,118.66778875123987,4.427441659814245,41.35712845211066,69.20949318291443,57.02975771455869,53.18874897026468,82.05731067688727,68.41518715936382,74.08140514,54.896658584242395,64.98207291656921,42.86134528,41.17825150953355,45.718877713599696
7DK4_ab,180.10823736486748,65.86814612011781,28.99137936814151,2.567080800200913,14.870728231745966,92.21014095088312,140.50008737578978,119.55595139437358,91.01199689990044,94.23021458545577,90.96136814146672,70.37771855202266,83.34384423201149,103.20484986386856
7BEO_EF,177.64376233427726,59.784328010495074,25.450952774838804,16.143646970693037,5.726290558707041,93.13511856,138.50471879574656,118.35924424984373,86.55059388161385,89.00975287689793,88.31726963554337,65.66021869,79.92526074323307,96.84374164293236
7ZF8_HL,176.47531143213075,63.83468764,26.16373329813006,4.593397968951669,16.588999400786676,87.46566218,136.48717249227818,114.9784394702321,87.33401859,90.45726975394788,86.42080882173384,66.57926598240317,79.11547720676192,99.98341371180044
8HCA_GF,179.5767599372876,65.80663043040322,31.163870300474084,7.058069701805329,17.032074564166653,92.74661104717643,140.65826318196238,120.77071192654621,96.63484644593258,98.23516213226655,95.55749086565143,74.48557541491716,86.26610548,105.69208686920938
7QNY_AB,167.39463099819451,51.450458813438985,19.081690961219092,16.748808847212892,9.005458269066667,83.17111548250773,128.78248768025847,109.7456966061052,88.32692761,86.87340891323855,86.47111400824076,63.614607430073164,74.76360133164832,92.32408677036652
7CHF_AB,181.57894606936708,67.64415782289394,33.00071157227009,7.745429045990195,18.08776473317331,94.77050659987565,142.69021221960193,122.80060410155542,97.97207343054522,99.93381008,97.20944798653612,76.16713932,88.15643824438048,107.51708857347258
7NP1_NJ,175.6286000579728,63.09099332158443,25.30145980072901,5.622428584061841,16.460957112385653,86.55101903772008,135.58403365642988,114.00087501643327,86.37222219173864,89.43339018,85.37177712994337,65.55675335805968,78.07800438,99.01369143483545
7NEH_HL,175.8645953264565,62.47874883390825,24.563093998992393,5.81587735,14.479174990020777,87.22056230821828,135.84466096466753,114.31908210548347,85.59521997,88.77202263824122,85.07367629278619,64.89139886636396,77.81582015741581,98.32007455634009
7ZFA_ST,175.4294745628553,62.32220499430794,24.430079898342814,5.923011918741425,14.971666501716022,86.66031507980499,135.39990729852914,113.86211294380533,85.61258181058689,88.67172883274449,84.88161217382984,64.79138243482936,77.55430559,98.19721744456373
8SMT_DF,157.10477845002336,45.16850855089303,15.182565861568976,23.085234646998085,20.05844808156435,71.31329390418958,118.20712606142966,99.02456665421197,85.38250672697836,81.43049174609702,80.24778108985866,58.54459114723415,66.86917161564806,86.15007241995858
7MZF_HL,176.33044910701648,63.469077831694975,25.73729994388247,4.750904458909364,15.975894233728985,87.43027658156836,136.33946726021568,114.83622684843898,86.91964525608584,90.04774555963127,86.11231294696931,66.16770887004952,78.80532312065033,99.56594450905513
7F6Z_HL,176.78987679469773,63.59014010259229,25.943779661982557,4.1197475155577665,15.348587608042553,88.10384810064863,136.8589319843635,115.45160904975954,87.33408085074682,90.46239854805765,86.68934199576573,66.58314947,79.31615064003815,99.87993090928134
7XSC_AB,175.90298293334726,63.27021786391867,25.48082542,5.357926130303153,16.350890283030918,86.86459249528913,135.8679600458717,114.29655795027575,86.51974949,89.63150858980104,85.59458736,65.75291809457363,78.32512694630447,99.21551497248358
7S5R_HL,153.57159372967675,42.35989827227511,7.003364117924313,28.705204395539546,23.539868661961723,65.68137102,113.05937980230013,91.25415215661556,69.47468436394325,67.43837497,65.15744049656298,43.93343443091456,54.6431391,75.54203868272899
7W9E_DE,185.46078667463306,75.16008547308228,38.82746483408117,11.313163794799367,27.877395538213207,95.65464029977133,145.83601904038275,124.5844579648114,99.07765119,102.97469474860594,97.76021362703756,79.15041384,90.86967416885528,112.60680453920757
7QF1_DE,186.1426845214741,74.78995146764355,38.386010707990216,9.865168109123507,26.161264490777217,96.78316443118011,146.58370931299504,125.4689617578864,99.03198320650174,102.99153000452952,98.18627284,79.12670372789475,91.20965862665027,112.48355991395499
7ZFA_MN,174.34652914607165,57.61775970325588,23.369427745923208,12.902746659253383,5.385197606620188,89.46687979,135.42223464674936,115.71243625136026,88.89041281862055,89.79999566,88.86557971,66.31167980109677,79.09691046255169,96.71702882729798
7T7B_HL,154.71947828547619,43.28349251871917,7.056518478916028,27.741435458772262,22.65929921611043,66.79312896816596,114.20047425486285,92.34749838603295,69.68953587,68.08541785731101,65.71306845498052,44.508939391970316,55.537759070309605,76.40103047487283
7KXK_LH,180.7101765214479,67.87376649031614,30.57038578831574,2.3194697443875922,18.627798531412363,91.76312619315473,140.8791142201045,119.52782680694884,91.35622800685722,95.02743461445318,90.88834179,71.14257500893945,83.83297262141036,104.5827383869814
7W9F_AB,185.9183442748782,75.69169281812435,39.36868447963245,11.811560572395294,28.36946775993263,96.07394921364245,146.29681868667026,125.03549560851941,99.49120407938173,103.46177093751382,98.19291752,79.63955227,91.36077326252766,113.13169558566588
7V26_ef,175.25887308330948,56.53889512852049,24.075486684978742,22.799877890734674,8.564100973862649,92.19607108272562,136.13449261813113,115.99497850311097,81.65640062072296,84.06073942,84.41207975518246,61.13871497543886,76.22389393087427,91.86008362955198
7Z0Y_LH,177.45382119761595,58.753952636873414,26.01377778558215,22.616999158056753,9.776753342436722,94.15806594829388,138.26873175701942,117.97914746442504,82.42611453800502,85.51193433587221,85.63906973623483,62.59143138703871,77.97980496840904,93.68671231087855
7CAI_FG,157.6134678129311,42.79397534303649,6.156781904630811,28.26567469439152,18.69116459359768,72.05325530638099,117.39621542720391,95.96013187401694,68.14505939,67.36658893622796,66.59336751377633,43.79006126954615,56.929126832266434,75.61056357940268
7NX6_HL,147.9199130054028,35.457212918269946,6.475861532931013,34.44780374152394,26.630642798378336,61.975035500786944,107.69054669418854,86.59468199,67.72222396238715,63.15178531365702,62.64063354346156,40.13694473398152,49.93794314958265,69.55600974538385
7X2H_AB,167.64906186888211,49.30654267454479,17.092249637373133,25.460719051245324,10.141917435182743,84.80877013,128.36437572133755,108.1559991819632,76.06942322272286,76.85323935634817,77.61378595176521,53.90906643143815,68.45287407780346,84.22172885886725
7QNY_HL,175.1535991375049,62.61592625741181,24.79455434638239,6.064608914727052,16.258888840864326,86.09182405512766,135.09704998329877,113.5059434787689,85.94404695986893,88.92769912176402,84.89625332990121,65.05229088843227,77.55742385772841,98.48990098
7DD2_EH,162.70402510768673,48.75991692076698,10.176901210456272,22.26019369200822,15.75326956,75.49546191607656,122.31007568243801,100.4544268125371,71.42594994634514,72.45196234446696,70.24976894467106,48.647449252815704,61.94856472379436,81.71006291631865
8GX9_NO,161.1039036168859,44.66277220712542,14.96838778362762,22.99300555324454,12.64889857374786,78.16656013,122.68033607548962,104.1387799003552,85.39369637612344,82.05673863362162,82.68715921,59.22117645733123,69.52579218255742,86.29158522741349
7E7X_MN,153.08549782849937,79.42373861175209,74.41929509,94.12064134864923,87.24287156038349,84.02563554329042,113.15902592886376,86.74608506338863,3.470277932693488,32.20869032,26.018928060965045,35.86034292766177,47.886181435935775,58.15361421580064
7EJY_HL,176.89645011124946,63.21661795,25.52839779346537,4.584083314547446,14.194771552261924,88.46541718664045,136.97949352773827,115.60442952070994,86.85593203,90.04706429515635,86.48629922696067,66.17203211544354,79.13434384739091,99.44457395147246
7WUH_DF,186.97947240331854,76.32739743013347,40.07627738419041,11.954733270141732,28.321792237874543,97.37085567323496,147.43732915349716,126.2945729374359,100.44416477762495,104.46785994534086,99.37003715832729,80.62442721390724,92.48166795316428,114.03629893052612
7V26_ab,175.02731489154593,56.30183839,23.864703392042696,22.59522929138894,8.149893255384196,91.98796642084343,135.93400522416042,115.85357181958099,81.91468687150001,84.16624745837402,84.54061519703531,61.23238028,76.20700809338553,91.85272216228444
7L0N_BA,152.3991667741749,34.04595212141493,14.590833481674162,34.09482787454806,21.11723284377011,72.90645862576194,114.43934556315989,96.89655813,80.91629219834424,74.59479078182781,77.60941454733222,52.943861506023886,62.24388030198889,76.56532263490658
7RKU_GI,154.21482902102358,43.12214970106577,7.444133458320357,27.97694487719759,23.21473924710431,66.14074532742613,113.69535080948161,91.85639818,69.96090804336524,68.14558897143007,65.69347680829935,44.617912231310086,55.34883412307689,76.35853580343723
7S0B_AB,162.5618781311831,48.823151271937604,17.17009645,18.729247821304746,15.01065280292436,77.40497645,123.84812640623167,104.78694215644084,87.72158555344247,85.02787055147147,84.07454263,61.87287131363293,71.50016694,90.10043725980148
7LQ7_FG,184.72335222148072,72.92236605188882,36.50108189603565,7.859432781669397,24.124516952913122,95.61623240705413,145.17709671598087,124.13550768088703,97.67550228654281,101.37939248211241,96.85402388211587,77.50784844350082,89.64840906210182,110.69827036662863
7WO4_HI,152.88472937835695,37.98733564249557,5.6769605977701785,32.84359368738934,22.56527028475005,68.33294959716847,112.77474571117155,91.65361547783468,66.24365647792303,63.62228430449061,63.78967342872555,40.32468604062221,52.73395825517243,70.89392513388988
8DGU_HL,1.4586700318719392,120.44322163759252,153.72662276880226,179.81471318583678,172.34109537755913,94.65092458897944,42.57278313479174,71.63160495324351,150.78702820786944,122.30698133490642,130.7515317952873,133.38053620739717,112.92538672916228,101.8990645171042
7PS6_CD,187.3831481998953,76.26428264842937,40.05622605967562,11.558536077799143,27.6926222,98.01871121401075,147.89790757699353,126.85583563261189,100.7067228527784,104.71628476826241,99.82608394850939,80.85595868,92.84785703,114.17238000576259
8HCB_GF,179.71347286385443,66.04797308964056,31.342431721527767,6.917597381526362,17.328122442569097,92.78947012288795,140.7757314172895,120.85254181212714,96.71495833480874,98.36926089808057,95.61769368214148,74.61176086912941,86.38176834150039,105.88221676380891
7URQ_HL,175.70442351466346,62.75046247781237,24.997522039091574,5.261393564120081,15.44701873448358,86.89219907596326,135.71548430043254,114.2334154930654,86.40083275951451,89.39635477336336,85.55604720827108,65.51836640710593,78.14796079570166,98.84762545652065
7QTI_IJ,168.49650951840874,49.91066409496501,18.054905222415165,23.551041931364544,7.138977510353699,85.87787121495946,129.5337977594668,109.85099995664662,80.05361214,80.22204896900412,81.08249140758728,57.28393906450586,71.12089822143659,86.80137505807755
7F7E_CL,172.18123964279368,53.345418487442686,21.697298960118083,23.351488936873796,7.357704315039678,89.65025690374961,133.2516646417534,113.50246541983897,81.56830790290535,82.73838488,83.52770244443353,59.86402450905498,74.30494802858068,89.71947891139637
7WHD_GH,180.61664916804446,65.41427488312732,29.56167815668086,6.005363755364816,13.280583798821088,93.77227093314534,141.35218895113664,120.95057597136653,92.80179898142917,95.50498142624387,92.98434249178659,71.73327565486046,84.71133055689835,103.7594515183595
7CAI_DE,156.97686784515957,42.333225716142024,5.6189365626006875,28.557327758766682,19.18346862187529,71.33819160872663,116.74580215853908,95.30835916535113,68.04447812362501,67.04505304392337,66.24731162750156,43.47120114699118,56.41817492924699,75.21037978355689
7MW2_GF,182.87257294431436,69.12046799247872,32.76346425861845,4.127176101109495,18.348634736174787,94.86764385477989,143.4371909050108,122.6833889335241,94.99123378836119,98.30707889721383,94.80595713187438,74.44518213,87.13260650063368,107.1545354949017
7X63_HL,176.92183213807635,64.07220076526241,26.402770283049808,4.1473176728719885,16.297848579712664,88.00775897625465,136.95287223348032,115.47076745226607,87.53606122,90.73866721032704,86.76969099554748,66.85787292807227,79.49669002907359,100.26132232996015
7BEI_HL,175.16150020547983,61.64834875,23.62144471505721,6.8358630246460885,13.889433830768981,86.59602145745374,135.1093019397844,113.55013143218895,84.61534155983027,87.73841695271844,84.12919535,63.859386773493924,76.86267295,97.30135353686899
7B3O_HL,175.47373526054926,61.90770839440634,23.84908281359965,6.806435590222593,13.917339382617296,86.90042805758986,135.40819361929664,113.8206569903582,84.60514189650321,87.84438640076905,84.21908459713858,63.96460619,77.04886923103359,97.47360208465156
7XDA_BC,170.5816389845925,56.171500043454074,20.260956423466617,10.150600638301057,10.301372358110342,83.85426250420346,131.2438219,110.97320729969871,86.92427763,87.43377711274468,85.31770026913298,63.752252146887116,75.51970975351206,94.81582185146226
7FJS_LH,185.5380571314625,75.26959804029762,39.31295801203321,11.823628098004903,28.16028013735591,95.98677402114266,146.06287032480947,125.03731293085573,100.31031484516996,103.90082053004129,98.84342188572958,80.07929525629073,91.61405406701493,113.22824968670494
7LQ7_CD,184.6234914647514,72.79285568452717,36.36575438233689,7.716033491462431,23.983106101516928,95.53053008528273,145.07624231132118,124.03677706275376,97.56686171,101.25659091566594,96.74827114183323,77.38471940613823,89.53107167015682,110.56740408161372
7Y0C_BA,150.7089594117789,32.28445061,12.737916653109881,35.23251413,22.257909145255155,70.83804100122506,112.42012068321739,94.43357013418941,77.69942015797639,71.30080387702492,74.31728532830535,49.61452599669736,59.10434870638054,73.65225162859687
6ZDG_FG,147.3514843869266,35.486692690360044,7.359368239088313,34.84072545515176,27.440519741065444,61.09232738183778,107.05302230048713,85.85279101573623,67.54797943,62.86174884064255,62.15035077154706,39.876395720804894,49.405569895674525,69.32693943185961
8F0I_EF,147.58969813849166,34.326444285632235,6.426432702747804,35.186966964624986,26.561054612044032,62.35399477088636,107.47374051729437,86.58718176,67.47380406514881,62.619845901782924,62.629784713632404,39.69244193,49.65090386696637,68.70011215830182
7PS1_AB,176.6439938589967,63.785098213496106,26.143792780796698,4.245048939719376,16.128017157349536,87.76857347715962,136.68750807804415,115.23262919020394,87.45698476702148,90.56836004936115,86.63929783693412,66.68933077032347,79.28814545228266,100.03355528591888
7XSB_JK,153.39139229973904,38.16352164,6.230433184838613,32.87945324722394,22.19420537607086,69.12440471686264,113.33028797176765,92.26656126916336,66.22000656,63.743228794867086,64.08213786,40.47634474477485,53.13417843967816,71.01316895342684
7L2C_HL,153.71412336247153,79.45348793419555,74.06682635562127,93.59776924354642,86.76558004206774,84.29423716907536,113.73135913904288,87.27984794937232,3.519675281007053,32.74084916940725,26.424773749230912,35.867851802047355,48.20007296406706,58.67484330889293
8GX9_LI,175.91212438914891,63.77029908,26.235718990666108,5.201119573508621,17.533803416590057,86.71233276521757,135.9236540246559,114.41212690185554,87.58925470427316,90.52571844656444,86.33612383426843,66.66026796476841,78.91558116974164,100.00133318279643
7TN0_AB,156.72929040267547,38.43109598431629,14.460386358199932,30.318563954281103,16.858635034745827,76.36446334971372,118.63594171797746,100.72083624644002,82.11158398185441,77.26310610117015,79.66030127625625,55.14493739174973,65.41222962715233,80.21121999511415
7BEO_AB,177.5536819256416,59.71253443897352,25.37375865251951,16.056345119499245,5.616173520329164,93.03822362261101,138.41917627567926,118.2837262493848,86.58862901237298,89.00899406088227,88.31359769795671,65.65485768055943,79.88750487,96.82059017204439
6XKP_MN,176.13488491616081,59.22578716364122,24.85776742588274,12.653407726034658,5.972102361134233,91.19951995,137.17816292125912,117.37174551373792,89.4131883,90.83223471028812,89.81997292566825,67.33206742120207,80.44761851993631,98.01336304942554
8DXT_LH,175.03455757514877,57.79389619941462,24.096516500901043,14.398356203860317,4.888718580227736,90.64788366536582,136.20249748678808,116.61248901257626,89.04775332044284,90.03732175827803,89.41940179335033,66.63545999469744,79.67438613041871,96.84792903642436
7XIK_HL,176.54275145999551,63.34161998019515,25.546650020148025,4.806291970833976,15.24296311436791,87.79826475683285,136.55423327116776,115.05928283666387,86.61783098667014,89.83665866567006,86.02919032,65.95485443,78.77553740925923,99.37085785623702
7BEN_AB,177.63870307463142,59.83243687918158,25.43786172,15.873733538839424,5.676922301999902,93.07322050703561,138.49779301707585,118.35150995273415,86.68179721235364,89.12300365185149,88.39082763,65.75813820332498,79.97964134943749,96.95333262695986
7YCK_CD,151.48016929139058,36.22793317508082,6.503228912392625,34.37387352000563,23.616552649511238,67.56735958,111.48787912492529,90.61049565736158,66.06134094254743,62.722742340276646,63.41261434,39.61477372712744,51.755905535286566,69.46393550948628
8BBN_EF,148.12566899300347,36.21645000102553,6.754994263086586,33.96131037117498,26.727532154730433,61.71997975485548,107.83445864449699,86.62230321,68.03736081008556,63.62539170724307,62.77184936494471,40.57769981422473,50.22224091792283,70.20418371353293
7NP1_MI,176.22370428414072,63.95054000120037,26.38736575125238,4.8779153788375496,17.362224699805164,87.06834886992993,136.23949175822142,114.73153100106012,87.67169483208137,90.68291214798114,86.52311657052026,66.81299175369595,79.14750542942197,100.17780631337934
7X2H_CD,167.2107492166344,48.89512251082433,16.687751478330508,25.60158237396235,10.314006319654943,84.37607170201187,127.92108849878133,107.71766402197368,75.84805863855789,76.51184641155025,77.29270294,53.56387449,68.04831718,83.83597496868481
7F6Y_HL,176.68888825702825,63.155353803908724,25.469832428125933,4.543560498845507,14.454686982144137,88.18770306,136.76593264303335,115.38258922567803,86.87321268,90.00991156,86.39684639821297,66.13336168182052,79.01409478,99.40023381591504
7MJJ_DE,176.37071168854553,63.58458073847687,25.916838120947556,4.557986417379067,16.174738571692192,87.45626000543807,136.39787626393246,114.9209553054746,87.21849438840925,90.29985949738112,86.34768220387681,66.42154978828206,78.99236955109137,99.77795448712864
7MZK_HL,174.31556505723754,55.54227316488211,23.451317606634102,23.81565226569627,9.168561574637758,91.48848105,135.19152018721388,115.06134905435222,80.61071544615528,82.86128104778234,83.39453059312001,60.00614989804578,75.14402044356846,90.60421042
7ND5_HL,175.28085710340662,61.77431702312095,23.770474906997123,6.657112005072093,13.945963940527543,86.71285125289485,135.23698002044657,113.68858079240056,84.78891613128553,87.91612637777031,84.30080691025098,64.03708679718511,77.02898213864391,97.46949518539382
7X9E_CD,73.79036547697896,68.80233802281361,91.69668197312927,117.5881271706659,111.8210382813259,31.23981234440297,31.708581013519392,1.829298116592695,82.79332273835567,57.580173755771746,60.33103746521483,65.76714238743324,44.66936549750692,48.097076770313365
7BEH_HL,182.9772184,69.07615446063761,32.65841437287096,4.133878059217566,18.048428336037134,95.00635223371003,143.52442336333544,122.74594481979481,94.72714553815175,98.12207816387348,94.65703317334123,74.26157273611213,87.04960056165652,107.01388984813187
7MW2_LH,183.32010857589052,69.72671407565615,33.33489580583367,4.471083738500479,19.050432592133006,95.19125475215957,143.86902055428573,123.07557305457202,95.37534266,98.79313484825497,95.17710917301713,74.92529226801423,87.59551459746102,107.71829834925015
8HCA_ED,179.4289147384055,65.59770557542734,30.937606716666323,6.9911994639419515,16.768823074520853,92.62338642848549,140.50485866600735,120.61470582400221,96.42472526118345,98.01172224048524,95.36338834306876,74.26420559004869,86.06415044226381,105.46321870793828
8BBN_DC,172.1878333137422,53.447571173678526,21.962334304111025,21.874005522077077,5.600049341377714,89.67547085088998,133.4624444898834,114.05743399891823,84.20810559010188,84.79680573842548,85.56027838191491,61.863158062740766,75.68475496443247,91.22791221190926
7MZK_FE,179.8002196805599,68.08874427200624,30.996408052965563,4.481533404,20.72026268,90.40480705999336,139.95311017580738,118.55617888466087,91.93903478791262,95.33227043715752,90.80424744195409,71.46927628116812,83.61810445436295,104.8674946906084
7DK6_cd,180.98800118745268,66.89781435472928,30.00255367467665,2.386720105152298,15.881509324393207,92.94430069551666,141.36832148355708,120.38184562665874,91.71993833338226,95.12344953520821,91.71003368825839,71.26249337718208,84.23863937438091,104.20569074714372
